1.000000000000000000e+00 0.000000000000000000e+00
9.499197999999999809e-01 1.328690000000000079e-02
8.998540999999999901e-01 2.418599999999999917e-02
8.497980000000000533e-01 3.349450000000000344e-02
7.997488000000000374e-01 4.164570000000000077e-02
7.497074000000000238e-01 4.850360000000000088e-02
6.996740000000000181e-01 5.403670000000000001e-02
6.496471999999999802e-01 5.848539999999999989e-02
5.996249999999999636e-01 6.216200000000000198e-02
5.496085000000000553e-01 6.489780000000000548e-02
4.995971000000000162e-01 6.678760000000000252e-02
4.495915999999999801e-01 6.770560000000000467e-02
3.995927000000000229e-01 6.752729999999999844e-02
3.495988999999999902e-01 6.649399999999999755e-02
2.996116999999999808e-01 6.436319999999999542e-02
2.496304000000000023e-01 6.126619999999999983e-02
1.996564000000000116e-01 5.696380000000000193e-02
1.796700999999999993e-01 5.468529999999999919e-02
1.596840999999999955e-01 5.236480000000000301e-02
1.396988999999999870e-01 4.991389999999999716e-02
1.197176999999999963e-01 4.678990000000000232e-02
9.973780000000000145e-02 4.346930000000000238e-02
7.976139999999999619e-02 3.954880000000000201e-02
5.978880000000000305e-02 3.501619999999999733e-02
3.982549999999999979e-02 2.893549999999999942e-02
1.987289999999999890e-02 2.106589999999999852e-02
9.912699999999999984e-03 1.447179999999999994e-02
7.425799999999999762e-03 1.229760000000000054e-02
4.941300000000000033e-03 9.724800000000000458e-03
2.461000000000000080e-03 6.471000000000000189e-03
0.000000000000000000e+00 0.000000000000000000e+00
2.559300000000000030e-03 -9.834400000000000086e-03
5.079700000000000361e-03 -1.321089999999999938e-02
7.591299999999999611e-03 -1.512840000000000018e-02
1.010080000000000006e-02 -1.670840000000000172e-02
2.012740000000000015e-02 -2.112380000000000160e-02
4.015930000000000194e-02 -2.641330000000000067e-02
6.018239999999999701e-02 -3.023669999999999830e-02
8.019880000000000064e-02 -3.296349999999999975e-02
1.002112000000000003e-01 -3.501030000000000114e-02
1.202195000000000069e-01 -3.639270000000000005e-02
1.402274000000000020e-01 -3.770409999999999734e-02
1.602341999999999933e-01 -3.882820000000000021e-02
1.802393999999999941e-01 -3.968309999999999893e-02
2.002444999999999919e-01 -4.053810000000000052e-02
2.502526999999999946e-01 -4.189829999999999943e-02
3.002584999999999837e-01 -4.285800000000000026e-02
3.502611999999999948e-01 -4.329580000000000234e-02
4.002594999999999903e-01 -4.301209999999999756e-02
4.502539999999999876e-01 -4.210640000000000216e-02
5.002440000000000220e-01 -4.044439999999999841e-02
5.502297000000000438e-01 -3.807220000000000049e-02
6.002113000000000032e-01 -3.502870000000000289e-02
6.501903999999999462e-01 -3.155659999999999715e-02
7.001644000000000201e-01 -2.726019999999999832e-02
7.501375999999999600e-01 -2.281240000000000004e-02
8.001101999999999936e-01 -1.826119999999999827e-02
8.500826999999999689e-01 -1.371260000000000014e-02
9.000559000000000198e-01 -9.269499999999999962e-03
9.500305999999999473e-01 -5.067900000000000182e-03
1.000000000000000000e+00 0.000000000000000000e+00
