1.000000000000000000e+00 0.000000000000000000e+00
9.491899999999999782e-01 1.966000000000000039e-02
8.984799999999999454e-01 3.697000000000000286e-02
7.971899999999999542e-01 6.829999999999999960e-02
6.960300000000000376e-01 9.654000000000000081e-02
5.950499999999999678e-01 1.202899999999999942e-01
4.943000000000000171e-01 1.386400000000000132e-01
3.937700000000000089e-01 1.514999999999999958e-01
2.937000000000000166e-01 1.530900000000000039e-01
1.941599999999999993e-01 1.418899999999999884e-01
1.447100000000000053e-01 1.286499999999999866e-01
9.550000000000000155e-02 1.094299999999999995e-01
7.106999999999999429e-02 9.542000000000000481e-02
4.683999999999999969e-02 7.692999999999999838e-02
2.280000000000000082e-02 5.344000000000000139e-02
1.093000000000000048e-02 3.805000000000000049e-02
0.000000000000000000e+00 0.000000000000000000e+00
1.358999999999999965e-02 -2.654000000000000109e-02
2.633999999999999883e-02 -3.262000000000000316e-02
5.152000000000000329e-02 -3.697999999999999898e-02
7.656000000000000305e-02 -3.794999999999999762e-02
1.015699999999999936e-01 -3.801999999999999824e-02
1.515299999999999980e-01 -3.706000000000000266e-02
2.014100000000000057e-01 -3.420999999999999736e-02
3.011699999999999933e-01 -2.841000000000000122e-02
4.009199999999999986e-01 -2.239999999999999977e-02
5.006699999999999484e-01 -1.619999999999999912e-02
6.005000000000000338e-01 -1.209000000000000005e-02
7.003300000000000081e-01 -7.979999999999999247e-03
8.001800000000000024e-01 -4.470000000000000015e-03
9.001299999999999857e-01 -3.059999999999999786e-03
9.500901000000000485e-01 -2.299999999999999961e-03
1.000000000000000000e+00 0.000000000000000000e+00
