1.000000000000000000e+00 0.000000000000000000e+00
9.500100000000000211e-01 1.263000000000000060e-02
9.000200000000000422e-01 2.336999999999999841e-02
8.000300000000000189e-01 4.343999999999999945e-02
7.000399999999999956e-01 6.051000000000000129e-02
6.000499999999999723e-01 7.688000000000000389e-02
5.000599999999999490e-01 9.034999999999999976e-02
4.000699999999999812e-01 9.991999999999999493e-02
3.000700000000000034e-01 1.057899999999999952e-01
2.000699999999999978e-01 1.054599999999999982e-01
1.500700000000000089e-01 1.000899999999999984e-01
1.000599999999999962e-01 8.723000000000000198e-02
7.505000000000000560e-02 7.655000000000000693e-02
5.004000000000000115e-02 6.325999999999999679e-02
2.503000000000000017e-02 4.397999999999999826e-02
1.251999999999999988e-02 3.068999999999999853e-02
0.000000000000000000e+00 0.000000000000000000e+00
1.248999999999999937e-02 -1.900999999999999912e-02
2.497999999999999873e-02 -2.401999999999999968e-02
4.997999999999999665e-02 -2.872999999999999859e-02
7.498000000000000498e-02 -3.074999999999999956e-02
9.997999999999999943e-02 -3.207000000000000128e-02
1.499800000000000022e-01 -3.269999999999999990e-02
1.999799999999999911e-01 -3.083999999999999936e-02
2.999800000000000244e-01 -2.621000000000000066e-02
3.999900000000000122e-01 -1.987999999999999837e-02
4.999899999999999900e-01 -1.335000000000000075e-02
5.999999999999999778e-01 -6.119999999999999572e-03
6.999999999999999556e-01 1.510000000000000057e-03
8.000099999999999989e-01 7.139999999999999646e-03
9.000000000000000222e-01 6.069999999999999875e-03
9.499999999999999556e-01 2.629999999999999959e-03
1.000000000000000000e+00 0.000000000000000000e+00
