1.000000000000000000e+00 0.000000000000000000e+00
9.965899999999999759e-01 4.899999999999999842e-04
9.865399999999999725e-01 2.220000000000000185e-03
9.702600000000000113e-01 5.190000000000000169e-03
9.481699999999999573e-01 8.930000000000000437e-03
9.206299999999999484e-01 1.315000000000000023e-02
8.881099999999999550e-01 1.793000000000000149e-02
8.512100000000000222e-01 2.312000000000000166e-02
8.105700000000000127e-01 2.861000000000000001e-02
7.668899999999999606e-01 3.420000000000000123e-02
7.207299999999999818e-01 3.971999999999999836e-02
6.722700000000000342e-01 4.504999999999999977e-02
6.217500000000000249e-01 5.009000000000000258e-02
5.697900000000000187e-01 5.464999999999999719e-02
5.170099999999999696e-01 5.861000000000000237e-02
4.640099999999999780e-01 6.183000000000000301e-02
4.114399999999999724e-01 6.411999999999999644e-02
3.598899999999999877e-01 6.540999999999999592e-02
3.099799999999999778e-01 6.557000000000000328e-02
2.622700000000000031e-01 6.456000000000000627e-02
2.172999999999999932e-01 6.233000000000000346e-02
1.755899999999999961e-01 5.886000000000000260e-02
1.375599999999999878e-01 5.419000000000000206e-02
1.036299999999999999e-01 4.902999999999999720e-02
7.412000000000000532e-02 4.270999999999999797e-02
4.930999999999999966e-02 3.559999999999999970e-02
2.937999999999999987e-02 2.777999999999999914e-02
1.447000000000000022e-02 1.940000000000000058e-02
4.649999999999999620e-03 1.072000000000000036e-02
0.000000000000000000e+00 0.000000000000000000e+00
4.649999999999999620e-03 -7.259999999999999960e-03
1.447000000000000022e-02 -1.302000000000000032e-02
2.937999999999999987e-02 -1.819000000000000131e-02
4.930999999999999966e-02 -2.268999999999999836e-02
7.412000000000000532e-02 -2.642999999999999863e-02
1.036299999999999999e-01 -2.944000000000000089e-02
1.375599999999999878e-01 -3.171000000000000207e-02
1.755899999999999961e-01 -3.330999999999999933e-02
2.172999999999999932e-01 -3.425000000000000266e-02
2.622700000000000031e-01 -3.461000000000000187e-02
3.099799999999999778e-01 -3.443000000000000227e-02
3.598899999999999877e-01 -3.375000000000000222e-02
4.114399999999999724e-01 -3.264999999999999847e-02
4.640099999999999780e-01 -3.118999999999999898e-02
5.170099999999999696e-01 -2.937999999999999987e-02
5.697900000000000187e-01 -2.730000000000000135e-02
6.217500000000000249e-01 -2.494000000000000036e-02
6.722700000000000342e-01 -2.232999999999999916e-02
7.207299999999999818e-01 -1.931000000000000077e-02
7.668899999999999606e-01 -1.575000000000000011e-02
8.105700000000000127e-01 -1.197999999999999933e-02
8.512100000000000222e-01 -8.529999999999999388e-03
8.881099999999999550e-01 -5.619999999999999996e-03
9.206299999999999484e-01 -3.340000000000000087e-03
9.481699999999999573e-01 -1.709999999999999932e-03
9.702600000000000113e-01 -6.199999999999999999e-04
9.865399999999999725e-01 -6.000000000000000152e-05
9.965899999999999759e-01 5.000000000000000240e-05
1.000000000000000000e+00 0.000000000000000000e+00
