1.000000000000000000e+00 0.000000000000000000e+00
9.499311999999999756e-01 9.233800000000000341e-03
8.998758000000000035e-01 1.666629999999999848e-02
8.498248999999999942e-01 2.350160000000000096e-02
7.997733999999999677e-01 3.041469999999999937e-02
7.497239999999999460e-01 3.704230000000000023e-02
6.996742000000000239e-01 4.373370000000000035e-02
6.496279999999999832e-01 4.993469999999999853e-02
5.995876999999999457e-01 5.533600000000000324e-02
5.495548000000000100e-01 5.974820000000000131e-02
4.995279000000000247e-01 6.336229999999999640e-02
4.495094000000000034e-01 6.584639999999999938e-02
3.995005999999999835e-01 6.702740000000000087e-02
3.495006999999999975e-01 6.701659999999999562e-02
2.995096999999999898e-01 6.579930000000000501e-02
2.495320000000000038e-01 6.280679999999999596e-02
1.995625000000000038e-01 5.872349999999999792e-02
1.795789000000000135e-01 5.652189999999999992e-02
1.595953999999999984e-01 5.430120000000000086e-02
1.396140999999999910e-01 5.179500000000000076e-02
1.196355000000000057e-01 4.892620000000000302e-02
9.965680000000000371e-02 4.605730000000000240e-02
7.968530000000000058e-02 4.224300000000000277e-02
5.971610000000000112e-02 3.809749999999999942e-02
3.975959999999999911e-02 3.226600000000000301e-02
1.981799999999999881e-02 2.442839999999999942e-02
9.868899999999999895e-03 1.758940000000000156e-02
7.385799999999999657e-03 1.532129999999999950e-02
4.908799999999999622e-03 1.223680000000000080e-02
2.437100000000000204e-03 8.448300000000000601e-03
0.000000000000000000e+00 0.000000000000000000e+00
2.573000000000000200e-03 -9.799799999999999137e-03
5.106000000000000295e-03 -1.422499999999999980e-02
7.624099999999999974e-03 -1.665600000000000067e-02
1.013930000000000040e-02 -1.870120000000000116e-02
2.017570000000000127e-02 -2.357800000000000173e-02
4.020750000000000018e-02 -2.785309999999999869e-02
6.022509999999999669e-02 -3.020919999999999855e-02
8.023450000000000026e-02 -3.147090000000000304e-02
1.002394000000000063e-01 -3.212829999999999853e-02
1.202418999999999988e-01 -3.246120000000000255e-02
1.402438000000000018e-01 -3.272039999999999671e-02
1.602458999999999967e-01 -3.300870000000000193e-02
1.802485000000000059e-01 -3.335140000000000327e-02
2.002510000000000123e-01 -3.369420000000000054e-02
2.502618999999999816e-01 -3.515370000000000300e-02
3.002776999999999807e-01 -3.727090000000000264e-02
3.502946000000000115e-01 -3.954400000000000276e-02
4.003039999999999932e-01 -4.080430000000000168e-02
4.503020999999999829e-01 -4.054289999999999977e-02
5.002912999999999943e-01 -3.910219999999999668e-02
5.502719999999999834e-01 -3.650840000000000335e-02
6.002452999999999816e-01 -3.292740000000000250e-02
6.502141999999999644e-01 -2.875219999999999859e-02
7.001804000000000361e-01 -2.421200000000000088e-02
7.501461999999999852e-01 -1.961910000000000043e-02
8.001076999999999773e-01 -1.445779999999999982e-02
8.500721999999999445e-01 -9.693800000000000680e-03
9.000397999999999454e-01 -5.340700000000000308e-03
9.500176999999999650e-01 -2.379200000000000152e-03
1.000000000000000000e+00 0.000000000000000000e+00
