1.000000000000000000e+00 0.000000000000000000e+00
9.975929999999999520e-01 1.451999999999999949e-03
9.903929999999999678e-01 3.024999999999999911e-03
9.784709999999999797e-01 5.640000000000000048e-03
9.619410000000000460e-01 9.265000000000000666e-03
9.409619999999999651e-01 1.386599999999999985e-02
9.157359999999999944e-01 1.922499999999999903e-02
8.865070000000000450e-01 2.487199999999999828e-02
8.535549999999999526e-01 3.096000000000000141e-02
8.171990000000000087e-01 3.722000000000000308e-02
7.777870000000000061e-01 4.324700000000000072e-02
7.357000000000000206e-01 4.879000000000000004e-02
6.913439999999999586e-01 5.378800000000000248e-02
6.451440000000000508e-01 5.816899999999999848e-02
5.975470000000000503e-01 6.179799999999999877e-02
5.490110000000000268e-01 6.460000000000000464e-02
5.000000000000000000e-01 6.652399999999999980e-02
4.509929999999999772e-01 6.750699999999999756e-02
4.024559999999999804e-01 6.754599999999999493e-02
3.548589999999999800e-01 6.666199999999999903e-02
3.086599999999999899e-01 6.500599999999999434e-02
2.643030000000000102e-01 6.264300000000000423e-02
2.222159999999999969e-01 5.954999999999999877e-02
1.828039999999999943e-01 5.586499999999999799e-02
1.464469999999999938e-01 5.165100000000000247e-02
1.134949999999999987e-01 4.692500000000000143e-02
8.426599999999999369e-02 4.169099999999999889e-02
5.904000000000000220e-02 3.595999999999999891e-02
3.805999999999999661e-02 2.973400000000000001e-02
2.153000000000000053e-02 2.305600000000000011e-02
9.606999999999999221e-03 1.596799999999999956e-02
2.407999999999999984e-03 8.481000000000000691e-03
0.000000000000000000e+00 0.000000000000000000e+00
2.407999999999999984e-03 -7.008999999999999606e-03
9.606999999999999221e-03 -1.359800000000000071e-02
2.153000000000000053e-02 -1.925299999999999928e-02
3.805999999999999661e-02 -2.403500000000000081e-02
5.904000000000000220e-02 -2.808199999999999932e-02
8.426599999999999369e-02 -3.149600000000000316e-02
1.134949999999999987e-01 -3.436700000000000171e-02
1.464469999999999938e-01 -3.677300000000000013e-02
1.828039999999999943e-01 -3.874299999999999966e-02
2.222159999999999969e-01 -4.031200000000000061e-02
2.643030000000000102e-01 -4.149200000000000110e-02
3.086599999999999899e-01 -4.224900000000000183e-02
3.548589999999999800e-01 -4.255099999999999855e-02
4.024559999999999804e-01 -4.233499999999999763e-02
4.509929999999999772e-01 -4.152999999999999747e-02
5.000000000000000000e-01 -4.019799999999999762e-02
5.490110000000000268e-01 -3.834499999999999714e-02
5.975470000000000503e-01 -3.586199999999999805e-02
6.451440000000000508e-01 -3.298100000000000337e-02
6.913439999999999586e-01 -2.979100000000000151e-02
7.357000000000000206e-01 -2.633900000000000130e-02
7.777870000000000061e-01 -2.287000000000000144e-02
8.171990000000000087e-01 -1.950199999999999850e-02
8.535549999999999526e-01 -1.630799999999999958e-02
8.865070000000000450e-01 -1.313800000000000037e-02
9.157359999999999944e-01 -1.014499999999999950e-02
9.409619999999999651e-01 -7.451000000000000158e-03
9.619410000000000460e-01 -5.158000000000000258e-03
9.784709999999999797e-01 -3.298999999999999849e-03
9.903929999999999678e-01 -1.972999999999999927e-03
9.975929999999999520e-01 -1.188000000000000037e-03
1.000000000000000000e+00 0.000000000000000000e+00
